video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,duration,view_count,likes,dislikes,comment_count,subscriber_count,engagement_rate,thumbnail_link,description,region_restriction
"vcv2hNwb4Rk","When you live away from your HOME ❤️","2024-10-22T09:11:19Z","UC1cvJI4SJeaA8MbNOWqGFmg","Being Suku","Entertainment","24.24.10","""[none]""","PT1M30S","179005","13142","0","70","6170000","0.07380799419010642","https://i.ytimg.com/vi/vcv2hNwb4Rk/default.jpg","Hey guys welcome back to my channel  . I hope you guys will enjoy watching this and do not forget to like,share,subscribe to my channel.

Add me on snapchat - https://snapchat.com/t/FXiFaGsW 
Follow me on Instagram: https://www.instagram.com/_beingsuku_?igsh=bXppbTg0ZDBoYnhh
Follow me on facebook - https://www.facebook.com/share/TCnhXqi9DSMqjFUF/?mibextid=LQQJ4d 

DUBAI VLOG - https://youtu.be/Pi7NVK4ej8U

MAIN AGAR TUMHE MIL JAAU - https://youtu.be/pC3h1zzIsUYhttps://youtu.be/pC3h1zzIsUY

FUNNY SKETCH VIDEOS - https://www.youtube.com/playlist?list=PL6MjtbnOiCZ-YrIVn0FS7Om8N45ZVF9m1

PLAYGROUND VLOGS - https://www.youtube.com/playlist?list=PL6MjtbnOiCZ9LsX4eg0W_pRDT0QYfxxjI


#beingsuku #love #mother  #youtube #family #relatable #youtubeshorts #relationship","None"
"ZucLgUzcK-4","Sandhya Raagam (சந்தியாராகம்) | திங்கள்-சனி, இரவு 9.30 மணிக்கு | 22 Oct 24 | Promo | Zee Tamil","2024-10-22T15:06:53Z","UC_wIGmvdyAQLtl-U2nHV9rg","Zee Tamil","Entertainment","24.24.10","""Zee Tamil|zeetamil|ஜீ தமிழ்|zee தமிழ்|Tamil channel|tamil tv serial|tamil serial|zee tamil show|entertainment|daily soaps|family|drama|comedy|horror|thriller|romance|romantic|tamil|free|download|mobile|story|episode|latest|scene|full episode|best scene|webisode|precap|preview|promo|complete series|video|youtube|tv|popular shows|zee5|ZEEL""","PT30S","1001428","13513","0","324","15600000","0.013817268939953746","https://i.ytimg.com/vi/ZucLgUzcK-4/default.jpg","#SandhyaRaagam #Maya #Dhanalakshmi #Seenu #Janaki #Raghuram #Promo #ZeeTamil
Zee5 Paid Subscription Link: https://bit.ly/32gxIJ4
Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

To Free Download ZEE5 Mobile app click the link below
Playstore: http://bit.ly/Zee5PlayStore
iTunes: http://bit.ly/Zee5ITunes

Connect with Zee Tamil on Social Media
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter","None"
"QPMROaE_aTw","#Video - उठाव बंदूक जानू गोली चलाव | Tuntun Yadav, Khushi Kakkar | Bhojpuri New Song 2024","2024-10-23T01:15:01Z","UC1NBt4tgLaSsXZMm7bSUERg","Blue Beat Bhojpuri","Music","24.24.10","""tuntun yadav|tuntun yadav new song|tuntun yadav bhojpuri song|tuntun yadav ke gana|tuntun yadav ahiran song|tuntun yadav song|tuntun yadav official|tuntun yadav ka gana|tuntutn yadav new song|tuntun yadav bhojpuri new song|tuntun yadav new song 2022|tuntutn yadav bhojpuri song|tuntun yadav ka new song|Corse Chale Badmashi ke|New bhojpuri songs|Naya bhojpuri gana|Bhojpuri gane|New bhojpuri songs 2023|Uthawo Bandook Janu Goli Chalawo|new bhojpuri song 2024""","PT3M33S","117690","10182","0","615","1090000","0.09174101452969666","https://i.ytimg.com/vi/QPMROaE_aTw/default.jpg","Video - उठाव बंदूक जानू गोली चलाव | Tuntun Yadav, Khushi Kakkar | Bhojpuri New Song 2024

Audio Credits:-
► Song : 
► Singer : Uthawo Bandook Janu Goli Chalawo
► Lyrics : Nitesh Thakur
► Music : Shanakr Singh
--------------------------------------------------------------------------------
Video Credit List:-

►Feat- Rani
►Director- Pawan Pal
---------------------------------------------------------------------------------
► Producer : Ishaan - Vivek
► Digital :  Suman Saurabh
► Label / Company :- Blue Beats Bhojpuri

Digital Partner - Tunein Digital Private Limited
https://www.instagram.com/TuneInDigit...

Uthawo Bandook Janu Goli Chalawo Tuntun Yadav, Khushi kakkar
Apple Music : https://music.apple.com/us/album/uthawo-bandook-janu-goli-chalawo-single/1774530758
Amazon : https://music.amazon.in/albums/B0DK7PMT7F
Spotify : https://open.spotify.com/album/0ojguBoHy4qiUDdDXbJo7q
Jiosaavn : https://www.jiosaavn.com/song/uthawo-bandook-janu-goli-chalawo/JwkeR0BjAlg
Kkbox : https://www.kkbox.com/tw/en/album/8rTX0GUrLZoqOHYuBB
Shazam : https://www.shazam.com/song/1774530759/uthawo-bandook-janu-goli-chalawo
Reels : https://www.instagram.com/reels/audio/2278458319185231/","None"
"QcuSfFPHgdo","Kayal - Promo | 23 Oct 2024 | Tamil Serial | Sun TV","2024-10-22T16:34:52Z","UCBnxEdpoZwstJqC1yZpOjRA","Sun TV","Entertainment","24.24.10","""Kayal|Kayal serial|Kayal serial promo|Kayal today|Kayal promo today|serial|sun tv serial|Kayal serial sun|Kayal sun tv serial|Kayal tamil serial today|Kayal todays episode|Kayal episode|Kayal sun tv serial today|tamil serial""","PT24S","747094","8243","0","96","28700000","0.011161915368079518","https://i.ytimg.com/vi/QcuSfFPHgdo/default.jpg","Watch the Latest Promo of popular Tamil Serial #Kayal that airs on Sun TV.

Watch all Sun TV serials immediately after the TV telecast on Sun NXT app. *Free for Indian Users only

Download here:
Android - http://bit.ly/SunNxtAdroid
iOS: India - http://bit.ly/sunNXT
Watch on the web - https://www.sunnxt.com/

Abandoned by her father & coping with an alcoholic brother, Kayal works as a nurse to become her family's sole provider. She finds happiness in her sacrifice to meet the needs of her brother & sisters. Watch Kayal stand tall in her selfless journey.

#KayalPromo #KayalSerial #Kayal #SunTVSerial #SunTV

Don't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe

---------------------------------------------------------
Watch more:
Movie Clips on SUN NXT - https://bit.ly/3gc1dPI
Shows from Sun Music - http://bit.ly/2YS5eBi
Comedy Shows from AdithyaTV - http://bit.ly/2K6VaiZ
News from Sun News - http://bit.ly/2Yyvgsi
---------------------------------------------------------
SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.
---------------------------------------------------------
Follow us on Social Media for Latest Updates:
Facebook: https://www.facebook.com/SunTV
Twitter: https://twitter.com/SunTV
Instagram: https://www.instagram.com/suntv
---------------------------------------------------------
#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes
---------------------------------------------------------","None"
"O3MER5TAZy4","Karwa chauth celebration","2024-10-20T20:38:36Z","UCum5kIr4aqgn9Dc21JdYCWA","Malik Vlogs","People & Blogs","24.24.10","""armaan malik|bigg boss|payal malik|bigg boss news|payal malik vlogs|malik family|kritika malik|ott|malik|family|vlogs|armaan malik bigg boss""","PT33M28S","1496205","40276","0","2240","7950000","0.02841589220728443","https://i.ytimg.com/vi/O3MER5TAZy4/default.jpg","#armaanmalik #payalmalik #kritikamalik #chirayumalik #vlog

SONG LINK : https://youtu.be/C5JOpT4A0t4?si=Z6mlwzQI5G7UBUa-


🏢 Our Shop Address:-
ABP MaxSpace, JRJF+339, Inside Singhpura Gate Amb - Chd Highway, Zirakpur, Punjab 140603
Contact No:-   +91 8699855503 , +91 8968955503, +91 9872555038, +91 8699934484, +91 8699935178, +91 8699969258
Website:- https://adivasijadibuti.com
Tuba Collection:- https://tubacollections.com


📍 Google Maps Location:- https://maps.app.goo.gl/fLovvZ5MHp4GesJ88



 Follow Us On Instagram for Live Updates: 

Kritika Malik -  https://instagram.com/kritika_malik_9

Payal Malik -  https://instagram.com/payal_malik_53

Armaan Malik -  https://instagram.com/armaan__malik9

My Facebook Page - 
 
Kritika Malik:
 

 / kritika-malik-101562412208961  

Armaan Malik:
https://www.facebook.com/malikarmaano...

Chirayu Payal Malik:
https://www.facebook.com/Chirayupayal...

___________

DISCLAIMER : Please don’t go out of your way to or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking about what the people are doing not the individual themselves, please don’t go spreading hate it’s all for laughs 

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.","None"
"HMJqZlusF5k","Karwa Chauth 2024 | Shopping |  Aman Dancer Real","2024-10-22T16:52:46Z","UCJZqkPpOCwlM4gooRYFq8WQ","aman dancer real (amandancer.realvlogs)","Entertainment","24.24.10","""[none]""","PT42M50S","176077","5106","0","376","13900000","0.03113410610130795","https://i.ytimg.com/vi/HMJqZlusF5k/default.jpg","Hope you like this video. If you like this video please subscribe 

Instagram - @amandancer.real 
bye","None"
"yT8-AMdGGas","Bigg Boss Tamil Season 8 | 22nd October 2024 - Promo 1","2024-10-22T03:30:26Z","UCvrhwpnp2DHYQ1CbXby9ypQ","Vijay Television","Entertainment","24.24.10","""biggboss|tamil|vijay television|starvijay|VijaySethupathi|தமிழ்|விஜய் டிவி|தொலைக்காட்சி|Tamil TV|Tamil Shows|Redefining Entertainment|Star|Star Vijay TV|Vijay TV|hotstar|Kamal Haasan|Bigg Boss|Bigg Boss Tamil 8|பிக்பாஸ்|பிக்பாஸ் 8|Bigg Boss Season 8|Teaser|VJStheBBhost""","PT35S","1833960","25380","0","2015","25400000","0.014937621322166241","https://i.ytimg.com/vi/yT8-AMdGGas/default.jpg","#Day16 #Promo1 of #BiggBossTamil 

Bigg Boss Tamil Season 8 - இன்று இரவு 9:30 மணிக்கு நம்ம விஜய் டிவில..  #BiggBossTamilSeason8 #VJStheBBhost #VijaySethupathi #AalumPudhusuAattamumPudhusu #BiggBossTamil #BBT #BBTamilSeason8 #பிக்பாஸ்  #Disneyplushotstartamil #VijayTelevision #VijayTV","None"
"wHx70oabuYc","Anupamaa Today Episode NEW PROMO | 23rd October 2024 |","2024-10-23T01:03:50Z","UCVGiG3GcphUyMzNXg2iMN3A","Telly Reporter","Entertainment","24.24.10","""anupama serial today episode|anupamaa today's episode|anupamaa new promo|anupamaa today's full episode|anupama full episode today|anupamaa aaj ka episode|anupama serial today episode full|anupama today full episode|anupama aaj ka episode|anupama full episode|anupama today episode|anupama new promo|anupama today's episode|anupama today's episode promo|Anupama serial new promo|anupama new promo today|telly reporter anupama|anupama today's full episode""","PT1M","813467","8924","0","136","6050000","0.011137513875793363","https://i.ytimg.com/vi/wHx70oabuYc/default.jpg","Star Plus Anupamaa Today Episode NEW PROMO | 23rd October 2024 | 
#anupama  #rupaliganguly #gauravkhanna #anupamaserial 
➤Subscribe Telly Reporter @ http://bit.do/TellyReporter
⦿SOCIAL MEDIA Links⦿
➤https://www.facebook.com/TellyReporter
➤https://x.com/TellyReporter
➤https://www.instagram.com/TellyReporter
⦿ Follow TellyReporter With #TellyReporter #TellyExclusive","None"
"_pxd4_jqXAY","Drone show @ Vijayawada Punnami Ghat: అరగంటలో 5 రికార్డులు బ్రేక్ చేసిన అమరావతి| Asianet News Telugu","2024-10-22T16:50:53Z","UCUF6g0RJhaggYyaUQWQkYfw","Asianet News Telugu","News & Politics","24.24.10","""Vijayawada drone show|Punnami Ghat drone show|Amaravati breaks records|drone show records|5 records in 30 minutes|Andhra Pradesh drone event|drone show Vijayawada 2024|Amaravati achievements|drone light show|record-breaking drone show|5000 Drone show world record|World Biggest Drone show.Asianet Telugu|Asianet News Telugu|Asianet Telugu News|asianet Telugu|asianet telugu updates|ఏసియానెట్ తెలుగు న్యూస్|Latest News Telugu|Telugu latest news|Telugu facts""","PT22M41S","166405","1925","0","178","521000","0.012637841411015293","https://i.ytimg.com/vi/_pxd4_jqXAY/default.jpg","#DroneShow #Vijayawada #PunnamiGhat #Amaravati #RecordBreakingEvent #AsianetNewsTelugu

Stay tuned for the latest Telugu News updates, Bigg Boss Telugu season 8, celebrity news, and political happenings from Andhra Pradesh, Telangana, and across India. 

🔗 Bigg Boss Telugu 8 Hub: 👉  https://telugu.asianetnews.com/bigg-boss 🎉📺
📲 Join Our WhatsApp Channel: 👉 https://shorturl.at/TAZpS 🔗
Stay updated with the latest news at 🌐 www.telugu.asianetnews.com 🗞️","None"
"LqkiyNCPeBU","Jail में हुए Incident से CID के Case को मिला नया Twist| CID |सी.आई.डी.| Latest Episode | 22 Oct 2024","2024-10-22T12:00:32Z","UCzXpAx4v6rFLYXkJZ5nmSvQ","LIV Crime","People & Blogs","24.24.10","""daya|abhijeet|daya abhijeet ki dosti|cid daya and abhijeet|daya abhijeet friendship|daya abhijeet funny video|abhijeet comedy|cid 2024|cid all episode|best of cid|sony tv cid|crime show|detective series|cid daya|sony cid episode|cid full episode|best of CID|cid crime cases|सीआईडी|hindi crime show cid|liv crime new channel|cid special episode|cid cases|cid night|Latest CID|cid action|CID Best From TV|sony set|set india|CID full ep 811|cid""","PT44M17S","449127","5128","0","116","26900000","0.011675984743736182","https://i.ytimg.com/vi/LqkiyNCPeBU/default.jpg","Click here to Subscribe to LIV Crime: 
https://www.youtube.com/channel/UCzXpAx4v6rFLYXkJZ5nmSvQ?sub_confirmation=1

A woman gets tortured on a regular basis by her in-laws. It reaches a point when she gets dragged outside by the family and is taken to a secluded area to get killed. His sister in law gets in touch with the CID and asks for help, the team manages to reach on time and save the victim. However, her life was still not out of danger, somebody makes another attempt at killing her. Who is this culprit brave enough to pull off such an act? Watch now to find out.

Show Name: CID 
Show Cast & Characters: 
• Shivaji Satam as ACP Pradyuman
• Dinesh Phadnis as Inspector Fredricks aka Freddy
• Ashutosh Gowariker as Sr. Inspector Virendra
• Dayanand Shetty as Sr. Inspector Daya
• Narendra Gupta as Dr. R. P. Salunkhe
• Aditya Srivastava as Sr. Inspector Abhijeet
• Shraddha Musale as Dr. Tarika
• Ansha Sayed as Sub-Inspector Purvi
Episode: 811
Producer: Brijendra Pal Singh

#CID #सीआईडी #CID2024 #LatestTV #LatestFromTV #CrimeThrillers #CrimeMysteries #Mysteries #Horror #NewCID #Crime #NewCID #latestcid #cid #cidlatestepisode#cidnewepisode #hinditvserial #latestepisode #newepisode #tvserial #hindiserial #hindishow #tvshow #livcrime #dayaaurabhijeetkidosti

About CID:
-----------------
The first thrilling investigative series on Indian Television is today one of the most popular shows on Sony Entertainment Television. Dramatic and absolutely unpredictable, C.I.D. has captivated viewers over the last eleven years and continues to keep audiences glued to their television sets with its thrilling plots and excitement. Also interwoven in its fast-paced plots are the personal challenges that the C.I.D. team faces with non-stop adventure, tremendous pressure, and risk, all in the name of duty. The series consists of hard-core police procedural stories dealing with investigation, detection, and suspense. The protagonists of the serial are an elite group of police officers belonging to the Crime Investigation Department of the police force, led by ACP Pradyuman [played by the dynamic Shivaji Satam. While the stories are plausible, there is an emphasis on dramatic plotting and technical complexities faced by the police. At every stage, the plot throws up intriguing twists and turns to keep the officers on the move as they track criminals, led by the smallest of clues.

Click here to watch more episodes from 'CID' : https://www.youtube.com/playlist?list=PL0y08jtgaKIXAPATGZv2hdYkk_IbxlQiY

Jail में हुए Incident से CID के Case को मिला नया Twist| CID |सी.आई.डी.| Latest Episode | 22 Oct 2024","None"
